name,formatted_address,business_status,url,vicinity,category_1,category_2,latitude,longitude
Alumni Boardshop,"1150 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=2690018593773068425,"1150 Williamson Street, Madison",clothes,shoe_store,,
A Woman's Touch,"302 S Livingston St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=1390403653349473917,"302 South Livingston Street, Madison",clothes,clothes_store,,
St. Vincent De Paul Store,"1309 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=10564206575946968534,"1309 Williamson Street, Madison",clothes,clothes_store,,
Good Style Shop,"817 E Johnson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=3285666415864813365,"817 East Johnson Street, Madison",clothes,clothes_store,,
Upshift,"836 E Johnson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=17699600896964089648,"836 East Johnson Street, Madison",clothes,clothes_store,,
Shopbop,"1301 E Washington Ave, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=13181464201838148086,"1301 East Washington Avenue, Madison",clothes,clothes_store,,
Monirose - Bespoke Gowns,"116 N Few St, Madison, WI 53704, USA",OPERATIONAL,https://maps.google.com/?cid=17809175230884268246,"116 North Few Street, Madison",clothes,clothes_store,,
Forward Madison FC Club Shop,"3 N Paterson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=13523456827814730432,"3 North Paterson Street, Madison",clothes,clothes_store,,
Lev Apparel,"100 S Baldwin St suite 300-a, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=13583368384084308501,"100 South Baldwin Street suite 300-a, Madison",clothes,clothes_store,,
"Pikku Takki, LLC","100 S Baldwin St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=16834641596730939729,"100 South Baldwin Street, Madison",clothes,clothes_store,,
Change Boutique,"1252 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=2353070181956909925,"1252 Williamson Street, Madison",clothes,clothes_store,,
Brass Ring Bar & Restaurant,"701 E Washington Ave, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=10753037842015802806,"701 East Washington Avenue, Madison",food,restaurant,,
Willy Street Co-op,"1221 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=9581561580181019737,"1221 Williamson Street, Madison",food,restaurant,,
Essen Haus Restaurant and Bar,"514 E Wilson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=5036223470101885794,"514 East Wilson Street, Madison",food,restaurant,,
Weary Traveler Freehouse,"1201 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=15227207329581465882,"1201 Williamson Street, Madison",food,restaurant,,
Bandung Indonesian Restaurant,"600 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=16496891173457802539,"600 Williamson Street, Madison",food,restaurant,,
Eldorado Grill,"744 Williamson St, Madison, WI 53704, USA",OPERATIONAL,https://maps.google.com/?cid=1116349960999769975,"744 Williamson Street, Madison",food,restaurant,,
Old Sugar Distillery,"931 E Main St #8, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=9760127891043844986,"931 East Main Street #8, Madison",food,restaurant,,
Lao Laan-Xang Restaurant,"1146 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=9332005898973614060,"1146 Williamson Street, Madison",food,restaurant,,
Johnson Public House,"908 E Johnson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=9635022908755123762,"908 East Johnson Street, Madison",food,restaurant,,
The Roman Candle Pizza,"1054 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=614601568613507511,"1054 Williamson Street, Madison",food,restaurant,,
Come Back In,"508 E Wilson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=6524100900061099787,"508 East Wilson Street, Madison",food,restaurant,,
Roseline's Cafe,"524 E Wilson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=6112613801648986663,"524 East Wilson Street, Madison",food,meal_takeaway,,
Burrito Drive,"310 S Brearly St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=1565066283088919643,"310 South Brearly Street, Madison",food,meal_delivery,,
Mother Fool's Coffeehouse,"1101 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=711624719305923805,"1101 Williamson Street, Madison",food,café,,
EVP Coffee East,"1250 E Washington Ave, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=15547705096496681231,"1250 East Washington Avenue, Madison",food,café,,
Lazy Jane's Cafe and Bakery,"1358 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=5800775944319987857,"1358 Williamson Street, Madison",food,café,,
Black Locust Cafe,"829 E Washington Ave, Madison, WI 53703, USA",CLOSED_TEMPORARILY,https://maps.google.com/?cid=5736732180365011539,"829 East Washington Avenue, Madison",food,café,,
Festival Foods,"810 E Washington Ave, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=6536541496708788599,"810 East Washington Avenue, Madison",food,café,,
Cargo Coffee,"750 E Washington Ave, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=8940412475688952542,"750 East Washington Avenue, Madison",food,café,,
Madison Sourdough,"916 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=842030575655447181,"916 Williamson Street, Madison",food,café,,
Willalby's Cafe,"1351 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=8763301522399544006,"1351 Williamson Street, Madison",food,café,,
FEAST - Artisan Dumpling and Tea House,"904 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=13479288431589532891,"904 Williamson Street, Madison",food,café,,
Grace Coffee Co.,"1216 E Washington Ave, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=1577910208358108156,"1216 East Washington Avenue, Madison",food,café,,
Cafe CODA,"1224 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=13623768135905465673,"1224 Williamson Street, Madison",food,café,,
The Looking Glass Bakery (by appointment only),"100 S Baldwin St Suite 202, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=11281250657471370881,"100 South Baldwin Street Suite 202, Madison",food,bakery,,
Paleo Mama Bakery,"409 S Few St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=4788170802174210977,"409 South Few Street, Madison",food,bakery,,
Batch Bakehouse,"1402 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=12146879359497659863,"1402 Williamson Street, Madison",food,bakery,,
Nature's Bakery Co-Op,"1019 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=9721166403641149678,"1019 Williamson Street, Madison",food,bakery,,
[bayk] MADISON,"931 E Main St Suite 18, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=12855675840966593420,"931 East Main Street Suite 18, Madison",food,bakery,,
ORIGIN Breads,"931 E Main St #1, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=13386722839980235299,"931 East Main Street #1, Madison",food,bakery,,
The Baked Lab,"100 S Baldwin St Suite 307, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=16991512203459333134,"100 South Baldwin Street Suite 307, Madison",food,bakery,,
High Noon Saloon,"701 E Washington Ave, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=11671700755605991771,"701 East Washington Avenue, Madison",food,bar,,
The Brink Lounge,"701 E Washington Ave, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=2025450906870586406,"701 East Washington Avenue, Madison",food,bar,,
Sardine,"617 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=9010803749008159984,"617 Williamson Street, Madison",food,bar,,
A Pig In A Fur Coat,"940 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=16582978104066303374,"940 Williamson Street, Madison",food,bar,,
MadisonTap,"829 E Washington Ave, Madison, WI 53703, USA",CLOSED_TEMPORARILY,https://maps.google.com/?cid=13873882068128659087,"829 East Washington Avenue, Madison",food,bar,,
Jardin,"829 E Washington Ave, Madison, WI 53703, USA",CLOSED_TEMPORARILY,https://maps.google.com/?cid=8904055769489636330,"829 East Washington Avenue, Madison",food,bar,,
Star Bar,"756 E Washington Ave, Madison, WI 53703, USA",CLOSED_TEMPORARILY,https://maps.google.com/?cid=9589349461707868028,"756 East Washington Avenue, Madison",food,bar,,
Caribou Tavern,"703 E Johnson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=3554196240205787101,"703 East Johnson Street, Madison",food,bar,,
Crystal Corner Bar,"1302 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=8099088483521108505,"1302 Williamson Street, Madison",food,bar,,
Baldwin Street Grille,"1304 E Washington Ave, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=17133027045808023270,"1304 East Washington Avenue, Madison",food,bar,,
The Wisco,"852 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=8851688143984690477,"852 Williamson Street, Madison",food,bar,,
Up North,"150 S Blair St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=16715980740965127385,"150 South Blair Street, Madison",food,bar,,
Palette Bar and Grill,"901 E Washington Ave, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=4395801085613499762,"901 East Washington Avenue, Madison",food,bar,,
LJ's Sports Tavern & Grill,"8 N Paterson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=14588570146473556827,"8 North Paterson Street, Madison",food,bar,,
Bos Mead Hall,"849 E Washington Ave, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=6029268086460503066,"849 East Washington Avenue, Madison",food,bar,,
Robinia Courtyard,"829 E Washington Ave, Madison, WI 53703, USA",CLOSED_TEMPORARILY,https://maps.google.com/?cid=9605602880865464980,"829 East Washington Avenue, Madison",food,bar,,
Vintage Brewing Co. Capitol East,"803 E Washington Ave, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=6456207158928581632,"803 East Washington Avenue, Madison",food,bar,,
The Robin Room,"821 E Johnson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=16296285566197041656,"821 East Johnson Street, Madison",food,bar,,
Tiny's Tap House,"308 S Paterson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=9817491204499083010,"308 South Paterson Street, Madison",food,bar,,
Working Draft Beer Company,"1129 E Wilson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=7850781438722930850,"1129 East Wilson Street, Madison",food,bar,,
The Nutty Bar at Bandung Indonesian Restaurant,"600 Williamson St suite m, Madison, WI 53703, USA",CLOSED_TEMPORARILY,https://maps.google.com/?cid=17802712654012082810,"600 Williamson Street suite m, Madison",food,bar,,
Imaginary Factory,"1401 Northern Ct, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=12610662666022944149,"1401 Northern Court, Madison",food,bar,,
Gib's,"1380 Williamson St, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=6671485631239768918,"1380 Williamson Street, Madison",food,bar,,
State Line Distillery,"1413 Northern Ct, Madison, WI 53703, USA",OPERATIONAL,https://maps.google.com/?cid=15882237560411703415,"1413 Northern Court, Madison",food,bar,,
The Old Fashioned,"23 N Pinckney St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/the-old-fashioned-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,23 N Pinckney St,food,food,,
Graze,"1 S Pinckney St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/graze-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1 S Pinckney St,food,food,,
Paul's Pel'meni,"414 W Gilman St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/pauls-pelmeni-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,414 W Gilman St,food,food,,
Heritage Tavern,"131 E Mifflin St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/heritage-tavern-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,131 E Mifflin St,food,food,,
La Taguara,"3502 E Washington Ave, Madison, 53704, WI",OPERATIONAL,https://www.yelp.com/biz/la-taguara-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,3502 E Washington Ave,food,food,,
Marigold Kitchen,"118 S Pinckney St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/marigold-kitchen-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,118 S Pinckney St,food,food,,
Pig in a Fur Coat,"940 Williamson St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/pig-in-a-fur-coat-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,940 Williamson St,food,food,,
Ha Long Bay,"1353 Williamson St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/ha-long-bay-madison-2?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1353 Williamson St,food,food,,
Graft,"18 N Carroll St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/graft-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,18 N Carroll St,food,food,,
Memorial Union,"800 Langdon St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/memorial-union-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,800 Langdon St,food,food,,
Banzo,"2105 Sherman Ave, Madison, 53704, WI",OPERATIONAL,https://www.yelp.com/biz/banzo-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,2105 Sherman Ave,food,food,,
Dotty Dumpling's Dowry,"317 N Frances St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/dotty-dumplings-dowry-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,317 N Frances St,food,food,,
Pizza Brutta,"1805 Monroe St, Madison, 53711, WI",OPERATIONAL,https://www.yelp.com/biz/pizza-brutta-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1805 Monroe St,food,food,,
Bassett Street Brunch Club,"444 W Johnson St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/bassett-street-brunch-club-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,444 W Johnson St,food,food,,
Greenbush Bakery,"1402 Regent St, Madison, 53711, WI",OPERATIONAL,https://www.yelp.com/biz/greenbush-bakery-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1402 Regent St,food,food,,
Bradbury's,"127 N Hamilton St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/bradburys-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,127 N Hamilton St,food,food,,
Salvatore's Tomato Pies,"912 E Johnson St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/salvatores-tomato-pies-madison-2?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,912 E Johnson St,food,food,,
Monty's Blue Plate Diner,"2089 Atwood Ave, Madison, 53704, WI",OPERATIONAL,https://www.yelp.com/biz/montys-blue-plate-diner-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,2089 Atwood Ave,food,food,,
Tornado Steak House,"116 S Hamilton St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/tornado-steak-house-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,116 S Hamilton St,food,food,,
The Great Dane Pub & Brewing Company,"123 E Doty St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/the-great-dane-pub-and-brewing-company-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,123 E Doty St,food,food,,
Taqueria Guadalajara,"1033 S Park St, Madison, 53715, WI",OPERATIONAL,https://www.yelp.com/biz/taqueria-guadalajara-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1033 S Park St,food,food,,
The Weary Traveler Freehouse,"1201 Williamson St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/the-weary-traveler-freehouse-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1201 Williamson St,food,food,,
Short Stack Eatery,"301 W Johnson St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/short-stack-eatery-madison-2?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,301 W Johnson St,food,food,,
Merchant,"121 S Pinckney St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/merchant-madison-2?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,121 S Pinckney St,food,food,,
Novanta,"8452 Old Sauk Rd, Madison, 53562, WI",OPERATIONAL,https://www.yelp.com/biz/novanta-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,8452 Old Sauk Rd,food,food,,
RED,"316 W Washington Ave, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/red-madison-3?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,316 W Washington Ave,food,food,,
Ian's Pizza on State,"100 State St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/ians-pizza-on-state-madison-3?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,100 State St,food,food,,
L'Etoile,"1 S Pinckney St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/l-etoile-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1 S Pinckney St,food,food,,
DLUX,"117 Martin Luther King Jr Blvd, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/dlux-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,117 Martin Luther King Jr Blvd,food,food,,
Lazy Jane's,"1358 Williamson St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/lazy-janes-madison-2?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1358 Williamson St,food,food,,
Mickies Dairy Bar,"1511 Monroe St, Madison, 53711, WI",OPERATIONAL,https://www.yelp.com/biz/mickies-dairy-bar-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1511 Monroe St,food,food,,
The Tipsy Cow,"102 King St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/the-tipsy-cow-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,102 King St,food,food,,
Wisconsin State Capitol,"2 E Main St, Madison, 53702, WI",OPERATIONAL,https://www.yelp.com/biz/wisconsin-state-capitol-madison-2?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,2 E Main St,food,food,,
Fromagination,"12 S Carroll St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/fromagination-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,12 S Carroll St,food,food,,
Mediterranean Cafe,"625 State St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/mediterranean-cafe-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,625 State St,food,food,,
Cento,"122 W Mifflin St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/cento-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,122 W Mifflin St,food,food,,
Henry Vilas Park Zoo,"702 S Randall Ave, Madison, 53715, WI",OPERATIONAL,https://www.yelp.com/biz/henry-vilas-park-zoo-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,702 S Randall Ave,food,food,,
The Green Owl Cafe,"1970 Atwood Ave, Madison, 53704, WI",OPERATIONAL,https://www.yelp.com/biz/the-green-owl-cafe-madison-2?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1970 Atwood Ave,food,food,,
Grampa's Pizzeria,"1374 Willamson St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/grampas-pizzeria-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1374 Willamson St,food,food,,
Olbrich Botanical Gardens,"3330 Atwood Ave, Madison, 53704, WI",OPERATIONAL,https://www.yelp.com/biz/olbrich-botanical-gardens-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,3330 Atwood Ave,food,food,,
Alchemy,"1980 Atwood Ave, Madison, 53704, WI",OPERATIONAL,https://www.yelp.com/biz/alchemy-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1980 Atwood Ave,food,food,,
North and South Seafood & Smokehouse,"6604 Mineral Point Rd, Madison, 53705, WI",OPERATIONAL,https://www.yelp.com/biz/north-and-south-seafood-and-smokehouse-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,6604 Mineral Point Rd,food,food,,
Lucille,"101 King St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/lucille-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,101 King St,food,food,,
Tempest Oyster Bar,"120 E Wilson St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/tempest-oyster-bar-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,120 E Wilson St,food,food,,
Brasserie V,"1923 Monroe St, Madison, 53711, WI",OPERATIONAL,https://www.yelp.com/biz/brasserie-v-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,1923 Monroe St,food,food,,
La Kitchenette,"805 Williamson St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/la-kitchenette-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,805 Williamson St,food,food,,
The Cooper's Tavern,"20 W Mifflin St, Madison, 53703, WI",OPERATIONAL,https://www.yelp.com/biz/the-coopers-tavern-madison?adjust_creative=4Z4cbQT4liVLQAx5MqD1Mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4Z4cbQT4liVLQAx5MqD1Mw,20 W Mifflin St,food,food,,
